week_start,source_country,target_country,event_count,avg_intensity,min_intensity,trade_event_count,trade_avg_intensity,year,gdelt_confidence
2017-05-01,India,Japan,4,3.225,1.9,0,,2017,unvalidated
2017-05-01,India,United States,22,-1.2818181818181817,-10.0,0,,2017,low
2017-05-01,Japan,China,48,2.3874999999999997,-2.0,0,,2017,moderate
2017-05-01,Japan,France,5,2.16,0.0,0,,2017,unvalidated
2017-05-01,Japan,India,2,3.65,2.8,0,,2017,unvalidated
2017-05-01,Japan,South Korea,27,2.2333333333333334,1.0,0,,2017,unvalidated
2017-05-01,Japan,United States,22,1.5545454545454547,-5.0,0,,2017,unvalidated
2017-05-01,Mexico,United States,12,3.5666666666666664,-2.0,0,,2017,moderate
2017-05-01,South Korea,China,23,1.7173913043478262,-5.0,0,,2017,moderate
2017-05-01,South Korea,Japan,31,1.6580645161290322,-2.0,0,,2017,unvalidated
2017-05-01,South Korea,United States,35,2.9,-4.0,0,,2017,unvalidated
2017-05-01,United States,Brazil,1,1.0,1.0,0,,2017,low
2017-05-01,United States,Canada,3,1.6666666666666667,-2.0,0,,2017,low
2017-05-01,United States,China,36,1.65,-5.0,0,,2017,high
2017-05-01,United States,Denmark,1,1.9,1.9,0,,2017,low_use_EUR_proxy
2017-05-01,United States,France,23,3.0521739130434784,0.0,0,,2017,unvalidated
2017-05-01,United States,Germany,10,-0.9800000000000001,-9.0,0,,2017,moderate
2017-05-01,United States,India,17,-1.1352941176470588,-9.5,1,-5.0,2017,low
2017-05-01,United States,Japan,14,3.164285714285714,-2.0,0,,2017,unvalidated
2017-05-01,United States,Mexico,10,-0.9400000000000001,-5.0,0,,2017,moderate
2017-05-01,United States,South Korea,47,0.9404255319148936,-5.0,0,,2017,unvalidated
2017-05-08,Brazil,China,1,1.0,1.0,0,,2017,unvalidated
2017-05-08,Brazil,France,5,2.3600000000000003,0.0,0,,2017,unvalidated
2017-05-08,Brazil,United States,1,1.9,1.9,0,,2017,low
2017-05-08,Canada,Denmark,3,4.166666666666667,4.0,0,,2017,unvalidated
2017-05-08,Canada,France,2,2.2,1.0,0,,2017,unvalidated
2017-05-08,Canada,India,4,-1.775,-5.0,0,,2017,unvalidated
2017-05-08,Canada,Japan,3,0.4000000000000001,0.4,0,,2017,unvalidated
2017-05-08,Canada,United States,5,-0.8800000000000001,-4.4,0,,2017,low
2017-05-08,China,Brazil,1,1.0,1.0,0,,2017,unvalidated
2017-05-08,China,France,18,2.427777777777778,-5.0,0,,2017,unvalidated
2017-05-08,China,India,15,-0.02666666666666672,-5.0,0,,2017,moderate
2017-05-08,China,Japan,4,6.2,3.8,0,,2017,moderate
2017-05-08,China,South Korea,56,2.1982142857142857,-10.0,0,,2017,moderate
2017-05-08,China,United States,47,2.527659574468085,-4.0,0,,2017,high
2017-05-08,Denmark,Canada,1,4.0,4.0,0,,2017,unvalidated
2017-05-08,Denmark,India,2,4.0,4.0,0,,2017,low_use_EUR_proxy
2017-05-08,Denmark,United States,4,2.5749999999999997,1.9,0,,2017,low_use_EUR_proxy
2017-05-08,France,Brazil,1,5.0,5.0,0,,2017,unvalidated
2017-05-08,France,Canada,1,1.0,1.0,0,,2017,unvalidated
2017-05-08,France,China,10,1.54,0.0,0,,2017,unvalidated
2017-05-08,France,Germany,32,3.03125,0.0,0,,2017,unvalidated
2017-05-08,France,India,2,2.25,0.0,0,,2017,unvalidated
2017-05-08,France,Japan,8,2.3625,0.0,0,,2017,unvalidated
2017-05-08,France,United States,29,2.3793103448275863,0.0,0,,2017,unvalidated
2017-05-08,Germany,China,1,3.4,3.4,0,,2017,moderate
2017-05-08,Germany,France,35,2.88,0.0,0,,2017,unvalidated
2017-05-08,Germany,South Korea,4,4.0,3.0,0,,2017,unvalidated
2017-05-08,Germany,United States,7,0.3428571428571428,-4.0,0,,2017,moderate
2017-05-08,India,Canada,3,3.0,1.0,0,,2017,unvalidated
2017-05-08,India,China,14,0.807142857142857,-4.0,0,,2017,moderate
2017-05-08,India,France,4,3.825,3.4,0,,2017,unvalidated
2017-05-08,India,Japan,5,2.48,1.0,0,,2017,unvalidated
2017-05-08,India,South Korea,12,1.7666666666666666,0.0,0,,2017,unvalidated
2017-05-08,India,United States,61,-1.8737704918032787,-10.0,0,,2017,low
2017-05-08,Japan,Canada,3,0.4000000000000001,0.4,0,,2017,unvalidated
2017-05-08,Japan,China,4,6.375,4.5,0,,2017,moderate
2017-05-08,Japan,France,14,2.4214285714285713,0.0,0,,2017,unvalidated
2017-05-08,Japan,India,6,2.216666666666667,0.0,0,,2017,unvalidated
2017-05-08,Japan,South Korea,44,2.381818181818182,-5.0,0,,2017,unvalidated
2017-05-08,Japan,United States,15,4.126666666666667,0.4,0,,2017,unvalidated
2017-05-08,Mexico,Canada,3,-5.0,-5.0,0,,2017,unvalidated
2017-05-08,Mexico,China,1,0.0,0.0,0,,2017,unvalidated
2017-05-08,Mexico,United States,7,-0.42857142857142855,-9.0,0,,2017,moderate
2017-05-08,South Korea,China,42,2.9761904761904763,0.0,0,,2017,moderate
2017-05-08,South Korea,Germany,2,4.5,4.5,0,,2017,unvalidated
2017-05-08,South Korea,India,12,0.8666666666666667,0.0,0,,2017,unvalidated
2017-05-08,South Korea,Japan,31,1.6290322580645162,0.0,0,,2017,unvalidated
2017-05-08,South Korea,United States,37,2.67027027027027,-2.0,0,,2017,unvalidated
2017-05-08,United States,Brazil,1,2.8,2.8,0,,2017,low
2017-05-08,United States,Canada,2,2.0,1.0,0,,2017,low
2017-05-08,United States,China,78,1.8641025641025641,-5.0,0,,2017,high
2017-05-08,United States,Denmark,7,2.9285714285714284,1.9,0,,2017,low_use_EUR_proxy
2017-05-08,United States,France,35,2.9914285714285715,1.0,0,,2017,unvalidated
2017-05-08,United States,Germany,6,1.7833333333333332,1.0,0,,2017,moderate
2017-05-08,United States,India,57,-0.12280701754385967,-10.0,0,,2017,low
2017-05-08,United States,Japan,14,1.2857142857142858,-10.0,0,,2017,unvalidated
2017-05-08,United States,Mexico,7,2.857142857142857,-10.0,0,,2017,moderate
2017-05-08,United States,South Korea,44,2.9886363636363638,0.0,0,,2017,unvalidated
2017-05-15,Brazil,India,1,1.0,1.0,0,,2017,low
2017-05-15,Brazil,United States,1,0.0,0.0,0,,2017,low
2017-05-15,Canada,Japan,1,1.0,1.0,0,,2017,unvalidated
2017-05-15,Canada,Mexico,2,4.0,4.0,0,,2017,unvalidated
2017-05-15,Canada,South Korea,3,3.1,1.9,0,,2017,unvalidated
2017-05-15,Canada,United States,17,2.264705882352941,-2.0,0,,2017,low
2017-05-15,China,France,2,3.15,2.8,0,,2017,unvalidated
2017-05-15,China,Germany,4,3.075,0.4,0,,2017,moderate
2017-05-15,China,India,8,2.225,0.0,0,,2017,moderate
2017-05-15,China,Japan,24,2.2041666666666666,-2.0,0,,2017,moderate
2017-05-15,China,South Korea,60,1.575,-8.0,1,-8.0,2017,moderate
2017-05-15,China,United States,40,-1.8724999999999998,-9.2,0,,2017,high
2017-05-15,France,China,2,2.7,1.9,0,,2017,unvalidated
2017-05-15,France,Germany,60,2.0083333333333333,-9.5,0,,2017,unvalidated
2017-05-15,France,India,1,1.0,1.0,0,,2017,unvalidated
2017-05-15,France,United States,6,1.8333333333333333,0.0,0,,2017,unvalidated
2017-05-15,Germany,Brazil,1,-10.0,-10.0,0,,2017,moderate
2017-05-15,Germany,China,2,2.0,0.0,0,,2017,moderate
2017-05-15,Germany,France,53,2.3547169811320754,0.0,0,,2017,unvalidated
2017-05-15,Germany,India,1,2.8,2.8,0,,2017,low
2017-05-15,Germany,Japan,1,2.8,2.8,0,,2017,unvalidated
2017-05-15,Germany,Mexico,1,3.4,3.4,0,,2017,unvalidated
2017-05-15,Germany,United States,19,2.121052631578947,0.0,0,,2017,moderate
2017-05-15,India,Brazil,1,1.0,1.0,0,,2017,low
2017-05-15,India,China,4,0.19999999999999996,-4.0,0,,2017,moderate
2017-05-15,India,France,1,1.0,1.0,0,,2017,unvalidated
2017-05-15,India,Germany,2,2.95,1.9,0,,2017,low
2017-05-15,India,Japan,2,1.45,1.0,0,,2017,unvalidated
2017-05-15,India,United States,40,-0.37,-5.0,0,,2017,low
2017-05-15,Japan,Canada,1,1.0,1.0,0,,2017,unvalidated
2017-05-15,Japan,China,23,2.5434782608695654,-2.0,0,,2017,moderate
2017-05-15,Japan,Germany,1,1.9,1.9,0,,2017,unvalidated
2017-05-15,Japan,India,3,2.4,1.0,0,,2017,unvalidated
2017-05-15,Japan,Mexico,2,4.0,1.0,0,,2017,unvalidated
2017-05-15,Japan,South Korea,41,2.131707317073171,-5.0,0,,2017,unvalidated
2017-05-15,Japan,United States,37,2.989189189189189,-5.0,0,,2017,unvalidated
2017-05-15,Mexico,China,2,1.7,0.0,0,,2017,unvalidated
2017-05-15,Mexico,Japan,2,4.0,1.0,0,,2017,unvalidated
2017-05-15,Mexico,United States,11,3.063636363636364,0.0,0,,2017,moderate
2017-05-15,South Korea,Canada,2,1.4,0.0,0,,2017,unvalidated
2017-05-15,South Korea,China,58,2.0344827586206895,-5.0,0,,2017,moderate
2017-05-15,South Korea,Germany,1,4.5,4.5,0,,2017,unvalidated
2017-05-15,South Korea,Japan,38,3.5526315789473686,-4.0,0,,2017,unvalidated
2017-05-15,South Korea,United States,36,2.861111111111111,0.0,0,,2017,unvalidated
2017-05-15,United States,Canada,10,0.5199999999999999,-2.0,0,,2017,low
2017-05-15,United States,China,30,2.8666666666666667,-2.0,0,,2017,high
2017-05-15,United States,France,6,0.6666666666666666,0.0,0,,2017,unvalidated
2017-05-15,United States,Germany,7,0.6714285714285715,-4.0,0,,2017,moderate
2017-05-15,United States,India,34,-0.9294117647058824,-7.0,0,,2017,low
2017-05-15,United States,Japan,32,3.253125,0.0,0,,2017,unvalidated
2017-05-15,United States,Mexico,14,1.0,-5.0,0,,2017,moderate
2017-05-15,United States,South Korea,33,3.1515151515151514,0.0,0,,2017,unvalidated
2017-05-22,Brazil,Japan,5,1.3599999999999999,1.0,0,,2017,unvalidated
2017-05-22,Brazil,Mexico,1,-7.2,-7.2,0,,2017,unvalidated
2017-05-22,Brazil,United States,1,1.0,1.0,0,,2017,low
2017-05-22,Canada,France,2,1.0,1.0,0,,2017,unvalidated
2017-05-22,Canada,Germany,1,0.0,0.0,0,,2017,unvalidated
2017-05-22,Canada,India,11,1.5090909090909088,-5.0,0,,2017,unvalidated
2017-05-22,Canada,Japan,4,2.5,1.0,0,,2017,unvalidated
2017-05-22,Canada,Mexico,3,1.8,1.0,0,,2017,unvalidated
2017-05-22,Canada,United States,9,0.9666666666666668,-10.0,0,,2017,low
2017-05-22,China,France,4,8.0,8.0,0,,2017,unvalidated
2017-05-22,China,Germany,21,2.9952380952380953,0.4,0,,2017,moderate
2017-05-22,China,India,8,-0.42500000000000004,-4.0,0,,2017,moderate
2017-05-22,China,Japan,33,-0.5727272727272726,-5.0,0,,2017,moderate
2017-05-22,China,South Korea,14,0.7785714285714285,-8.0,1,-8.0,2017,moderate
2017-05-22,China,United States,89,0.8235955056179777,-9.2,0,,2017,high
2017-05-22,Denmark,South Korea,1,-5.0,-5.0,0,,2017,unvalidated
2017-05-22,France,Canada,3,2.1666666666666665,1.0,0,,2017,unvalidated
2017-05-22,France,China,4,8.0,8.0,0,,2017,unvalidated
2017-05-22,France,Germany,11,3.3363636363636364,1.0,0,,2017,unvalidated
2017-05-22,France,India,1,1.0,1.0,0,,2017,unvalidated
2017-05-22,France,Japan,12,3.0500000000000003,0.0,0,,2017,unvalidated
2017-05-22,France,United States,38,2.544736842105263,-4.4,0,,2017,unvalidated
2017-05-22,Germany,Canada,1,0.0,0.0,0,,2017,unvalidated
2017-05-22,Germany,China,16,2.90625,1.0,0,,2017,moderate
2017-05-22,Germany,France,13,3.3923076923076922,0.0,0,,2017,unvalidated
2017-05-22,Germany,India,12,2.9916666666666667,-5.0,0,,2017,low
2017-05-22,Germany,Japan,4,2.875,1.0,0,,2017,unvalidated
2017-05-22,Germany,South Korea,1,-2.0,-2.0,0,,2017,unvalidated
2017-05-22,Germany,United States,21,2.119047619047619,-2.0,0,,2017,moderate
2017-05-22,India,Canada,7,2.6142857142857143,1.9,0,,2017,unvalidated
2017-05-22,India,China,2,1.45,1.0,0,,2017,moderate
2017-05-22,India,France,9,3.6666666666666665,1.0,0,,2017,unvalidated
2017-05-22,India,Germany,18,3.538888888888889,1.0,0,,2017,low
2017-05-22,India,Japan,3,2.433333333333333,1.0,0,,2017,unvalidated
2017-05-22,India,South Korea,2,-6.0,-10.0,0,,2017,unvalidated
2017-05-22,India,United States,26,-2.5615384615384613,-9.0,0,,2017,low
2017-05-22,Japan,Brazil,5,1.72,1.0,0,,2017,unvalidated
2017-05-22,Japan,Canada,4,2.5,1.0,0,,2017,unvalidated
2017-05-22,Japan,China,9,2.522222222222222,0.0,0,,2017,moderate
2017-05-22,Japan,France,13,3.4000000000000004,1.0,0,,2017,unvalidated
2017-05-22,Japan,Germany,5,2.3,0.0,0,,2017,unvalidated
2017-05-22,Japan,India,4,0.42499999999999993,-5.0,0,,2017,unvalidated
2017-05-22,Japan,South Korea,12,3.525,-2.0,0,,2017,unvalidated
2017-05-22,Japan,United States,70,3.2685714285714287,0.0,0,,2017,unvalidated
2017-05-22,Mexico,Canada,2,1.0,1.0,0,,2017,unvalidated
2017-05-22,Mexico,Japan,2,4.25,4.0,0,,2017,unvalidated
2017-05-22,Mexico,United States,3,4.266666666666667,0.0,0,,2017,moderate
2017-05-22,South Korea,China,12,0.9583333333333334,0.0,0,,2017,moderate
2017-05-22,South Korea,Japan,11,1.8181818181818181,0.0,0,,2017,unvalidated
2017-05-22,South Korea,United States,32,0.27499999999999997,-6.5,0,,2017,unvalidated
2017-05-22,United States,Brazil,1,1.0,1.0,0,,2017,low
2017-05-22,United States,Canada,10,-0.8399999999999999,-10.0,0,,2017,low
2017-05-22,United States,China,42,2.3285714285714283,-8.0,2,-8.0,2017,high
2017-05-22,United States,France,37,3.1135135135135137,0.0,0,,2017,unvalidated
2017-05-22,United States,Germany,33,0.48484848484848486,-2.0,0,,2017,moderate
2017-05-22,United States,India,27,-0.20740740740740743,-7.0,0,,2017,low
2017-05-22,United States,Japan,65,2.7584615384615385,-10.0,0,,2017,unvalidated
2017-05-22,United States,Mexico,9,-3.4444444444444446,-8.0,1,-8.0,2017,moderate
2017-05-22,United States,South Korea,16,1.5999999999999999,1.0,0,,2017,unvalidated
2017-05-29,Brazil,Mexico,1,-0.4,-0.4,0,,2017,unvalidated
2017-05-29,Brazil,United States,2,4.0,4.0,0,,2017,low
2017-05-29,Canada,China,1,7.0,7.0,0,,2017,unvalidated
2017-05-29,Canada,France,3,-7.466666666666666,-9.0,0,,2017,unvalidated
2017-05-29,Canada,India,3,0.23333333333333325,-4.0,0,,2017,unvalidated
2017-05-29,Canada,Japan,1,8.0,8.0,0,,2017,unvalidated
2017-05-29,Canada,Mexico,2,2.25,1.0,0,,2017,unvalidated
2017-05-29,Canada,South Korea,1,4.5,4.5,0,,2017,unvalidated
2017-05-29,Canada,United States,22,0.75,-4.0,0,,2017,low
2017-05-29,China,Canada,1,7.0,7.0,0,,2017,unvalidated
2017-05-29,China,France,6,3.783333333333333,3.4,0,,2017,unvalidated
2017-05-29,China,Germany,55,2.6345454545454547,0.0,0,,2017,moderate
2017-05-29,China,India,12,0.24166666666666667,-5.0,0,,2017,moderate
2017-05-29,China,Japan,56,1.8,-5.0,0,,2017,moderate
2017-05-29,China,Mexico,1,3.4,3.4,0,,2017,unvalidated
2017-05-29,China,South Korea,10,1.34,-2.0,0,,2017,moderate
2017-05-29,China,United States,47,1.8063829787234045,-5.0,0,,2017,high
2017-05-29,Denmark,South Korea,4,-0.35,-5.0,0,,2017,unvalidated
2017-05-29,Denmark,United States,1,3.0,3.0,0,,2017,low_use_EUR_proxy
2017-05-29,France,China,2,0.4,0.4,0,,2017,unvalidated
2017-05-29,France,Germany,11,1.6454545454545455,-0.4,0,,2017,unvalidated
2017-05-29,France,India,24,2.3416666666666663,1.0,0,,2017,unvalidated
2017-05-29,France,Japan,1,1.0,1.0,0,,2017,unvalidated
2017-05-29,France,South Korea,1,7.0,7.0,0,,2017,unvalidated
2017-05-29,France,United States,42,0.38809523809523805,-4.0,0,,2017,unvalidated
2017-05-29,Germany,China,47,2.148936170212766,-5.0,0,,2017,moderate
2017-05-29,Germany,France,18,1.838888888888889,-0.4,0,,2017,unvalidated
2017-05-29,Germany,India,31,3.0580645161290323,0.0,0,,2017,low
2017-05-29,Germany,Mexico,4,4.0,4.0,0,,2017,unvalidated
2017-05-29,Germany,United States,36,-1.0194444444444446,-9.0,0,,2017,moderate
2017-05-29,India,Canada,3,-0.10000000000000024,-5.0,0,,2017,unvalidated
2017-05-29,India,China,8,1.425,-0.4,0,,2017,moderate
2017-05-29,India,France,25,1.9,0.0,0,,2017,unvalidated
2017-05-29,India,Germany,29,2.586206896551724,0.0,0,,2017,low
2017-05-29,India,South Korea,1,-9.2,-9.2,0,,2017,unvalidated
2017-05-29,India,United States,24,0.11249999999999998,-5.0,0,,2017,low
2017-05-29,Japan,Canada,1,8.0,8.0,0,,2017,unvalidated
2017-05-29,Japan,China,74,2.3067567567567564,-5.0,0,,2017,moderate
2017-05-29,Japan,Denmark,3,4.0,4.0,0,,2017,unvalidated
2017-05-29,Japan,France,1,1.0,1.0,0,,2017,unvalidated
2017-05-29,Japan,South Korea,34,3.6323529411764706,0.0,0,,2017,unvalidated
2017-05-29,Japan,United States,55,2.2854545454545456,-10.0,0,,2017,unvalidated
2017-05-29,Mexico,Brazil,2,-0.2,-0.4,0,,2017,unvalidated
2017-05-29,Mexico,Canada,2,2.25,1.0,0,,2017,unvalidated
2017-05-29,Mexico,United States,6,1.05,-0.1,0,,2017,moderate
2017-05-29,South Korea,Canada,1,4.5,4.5,0,,2017,unvalidated
2017-05-29,South Korea,China,2,1.0,1.0,0,,2017,moderate
2017-05-29,South Korea,France,2,5.2,3.4,0,,2017,unvalidated
2017-05-29,South Korea,Japan,22,3.6772727272727277,0.0,0,,2017,unvalidated
2017-05-29,South Korea,United States,43,2.1209302325581394,-2.0,0,,2017,unvalidated
2017-05-29,United States,Canada,7,1.2857142857142858,-2.0,0,,2017,low
2017-05-29,United States,China,104,0.7711538461538462,-5.0,0,,2017,high
2017-05-29,United States,France,38,1.0394736842105263,-4.0,0,,2017,unvalidated
2017-05-29,United States,Germany,28,-0.8071428571428572,-2.0,0,,2017,moderate
2017-05-29,United States,India,25,-0.504,-5.0,0,,2017,low
2017-05-29,United States,Japan,35,2.3771428571428572,-7.2,0,,2017,unvalidated
2017-05-29,United States,Mexico,11,0.9545454545454546,-5.0,0,,2017,moderate
2017-05-29,United States,South Korea,37,2.17027027027027,-2.0,0,,2017,unvalidated
2017-06-05,Brazil,France,1,3.4,3.4,0,,2017,unvalidated
2017-06-05,Canada,China,1,3.4,3.4,0,,2017,unvalidated
2017-06-05,Canada,France,2,1.0,1.0,0,,2017,unvalidated
2017-06-05,Canada,Germany,3,1.9333333333333333,1.0,0,,2017,unvalidated
2017-06-05,Canada,India,2,4.9,3.4,0,,2017,unvalidated
2017-06-05,Canada,Japan,9,2.4444444444444446,0.0,0,,2017,unvalidated
2017-06-05,Canada,Mexico,1,7.0,7.0,0,,2017,unvalidated
2017-06-05,Canada,United States,30,0.9966666666666666,-5.0,0,,2017,low
2017-06-05,China,Denmark,1,8.0,8.0,0,,2017,low_use_EUR_proxy
2017-06-05,China,Germany,2,4.0,4.0,0,,2017,moderate
2017-06-05,China,India,38,0.7736842105263158,-5.0,0,,2017,moderate
2017-06-05,China,Japan,14,1.657142857142857,-2.0,0,,2017,moderate
2017-06-05,China,South Korea,6,2.283333333333333,-2.0,0,,2017,moderate
2017-06-05,China,United States,43,1.6651162790697673,-5.0,0,,2017,high
2017-06-05,Denmark,China,1,8.0,8.0,0,,2017,low_use_EUR_proxy
2017-06-05,Denmark,France,2,2.2,1.0,0,,2017,unvalidated
2017-06-05,Denmark,United States,3,-2.0,-2.0,0,,2017,low_use_EUR_proxy
2017-06-05,France,Canada,2,1.0,1.0,0,,2017,unvalidated
2017-06-05,France,Denmark,1,1.0,1.0,0,,2017,unvalidated
2017-06-05,France,Germany,8,3.625,0.0,0,,2017,unvalidated
2017-06-05,France,India,3,1.8999999999999997,1.0,0,,2017,unvalidated
2017-06-05,France,Japan,2,1.0,1.0,0,,2017,unvalidated
2017-06-05,France,United States,11,0.8545454545454546,0.0,0,,2017,unvalidated
2017-06-05,Germany,Canada,2,1.0,1.0,0,,2017,unvalidated
2017-06-05,Germany,France,8,2.9875,-5.0,0,,2017,unvalidated
2017-06-05,Germany,India,2,3.5,3.0,0,,2017,low
2017-06-05,Germany,Japan,2,1.0,1.0,0,,2017,unvalidated
2017-06-05,Germany,Mexico,12,2.983333333333333,0.0,0,,2017,unvalidated
2017-06-05,Germany,United States,23,0.39999999999999997,-2.0,0,,2017,moderate
2017-06-05,India,Canada,2,-2.5,-5.0,0,,2017,unvalidated
2017-06-05,India,China,28,0.9321428571428572,-5.0,0,,2017,moderate
2017-06-05,India,Denmark,1,4.0,4.0,0,,2017,low_use_EUR_proxy
2017-06-05,India,France,5,2.62,1.0,0,,2017,unvalidated
2017-06-05,India,Germany,1,4.0,4.0,0,,2017,low
2017-06-05,India,Japan,6,5.333333333333333,0.0,0,,2017,unvalidated
2017-06-05,India,United States,32,-1.20625,-6.5,0,,2017,low
2017-06-05,Japan,Canada,9,2.4444444444444446,0.0,0,,2017,unvalidated
2017-06-05,Japan,China,14,2.707142857142857,1.0,0,,2017,moderate
2017-06-05,Japan,France,3,0.6666666666666666,0.0,0,,2017,unvalidated
2017-06-05,Japan,Germany,2,1.0,1.0,0,,2017,unvalidated
2017-06-05,Japan,India,5,5.88,3.4,0,,2017,unvalidated
2017-06-05,Japan,South Korea,21,3.5095238095238095,1.0,0,,2017,unvalidated
2017-06-05,Japan,United States,24,0.5041666666666668,-10.0,0,,2017,unvalidated
2017-06-05,Mexico,Canada,1,7.0,7.0,0,,2017,unvalidated
2017-06-05,Mexico,France,3,3.8000000000000003,3.4,0,,2017,unvalidated
2017-06-05,Mexico,Germany,7,4.0285714285714285,1.0,0,,2017,unvalidated
2017-06-05,Mexico,United States,6,4.6000000000000005,-0.4,0,,2017,moderate
2017-06-05,South Korea,China,4,3.525,2.8,0,,2017,moderate
2017-06-05,South Korea,India,1,-5.0,-5.0,0,,2017,unvalidated
2017-06-05,South Korea,Japan,17,3.2411764705882353,0.0,0,,2017,unvalidated
2017-06-05,South Korea,United States,12,2.4499999999999997,-2.0,0,,2017,unvalidated
2017-06-05,United States,Canada,23,1.8608695652173912,0.0,0,,2017,low
2017-06-05,United States,China,60,0.9616666666666667,-5.0,0,,2017,high
2017-06-05,United States,France,14,1.092857142857143,-4.0,0,,2017,unvalidated
2017-06-05,United States,Germany,9,0.2666666666666666,-5.0,0,,2017,moderate
2017-06-05,United States,India,24,-0.2208333333333334,-10.0,0,,2017,low
2017-06-05,United States,Japan,17,2.088235294117647,0.0,0,,2017,unvalidated
2017-06-05,United States,Mexico,8,1.125,-10.0,0,,2017,moderate
2017-06-05,United States,South Korea,11,2.8000000000000003,1.0,0,,2017,unvalidated
2017-06-12,Brazil,China,12,3.5833333333333335,1.0,0,,2017,unvalidated
2017-06-12,Brazil,India,4,3.25,1.0,0,,2017,low
2017-06-12,Brazil,South Korea,1,2.8,2.8,0,,2017,unvalidated
2017-06-12,Canada,France,2,2.5,1.0,0,,2017,unvalidated
2017-06-12,Canada,Germany,3,0.0,-5.0,0,,2017,unvalidated
2017-06-12,Canada,Japan,1,1.0,1.0,0,,2017,unvalidated
2017-06-12,Canada,United States,6,0.5,-2.0,0,,2017,low
2017-06-12,China,Brazil,8,2.8,0.4,0,,2017,unvalidated
2017-06-12,China,France,2,1.45,1.0,0,,2017,unvalidated
2017-06-12,China,Germany,8,2.9,0.0,0,,2017,moderate
2017-06-12,China,India,18,1.0499999999999998,-9.5,0,,2017,moderate
2017-06-12,China,Japan,2,-0.8,-5.0,0,,2017,moderate
2017-06-12,China,Mexico,1,3.5,3.5,0,,2017,unvalidated
2017-06-12,China,South Korea,11,-2.0545454545454547,-5.0,0,,2017,moderate
2017-06-12,China,United States,20,2.35,-2.0,0,,2017,high
2017-06-12,Denmark,Japan,10,2.95,1.9,0,,2017,unvalidated
2017-06-12,France,Canada,2,2.5,1.0,0,,2017,unvalidated
2017-06-12,France,China,2,1.9,1.0,0,,2017,unvalidated
2017-06-12,France,Germany,7,1.5714285714285714,0.0,0,,2017,unvalidated
